imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,status
355139085098041,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085094446,10.52263,104.377047,"10.52263,104.377047",2,Online,2025-10-04,14:37:16,1759563436,success
355139085094339,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085094537,13.646318,102.56626,"13.646318,102.56626",4,Offline,2025-10-04,10:52:40,1759549960,success
355139085094115,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085094156,11.071093,106.156793,"11.071093,106.156793",4,Offline,2025-09-01,00:59:40,1756663180,success
355139085095690,13.67796,102.562744,"13.67796,102.562744",4,Offline,2025-08-21,22:46:17,1755791177,success
355139085094354,13.66385,102.583419,"13.66385,102.583419",2,Online,2025-10-04,14:39:05,1759563545,success
355139084606554,11.796224,105.872955,"11.796224,105.872955",4,Offline,2025-05-22,03:45:20,1747860320,success
355139085097324,12.93475,102.539627,"12.93475,102.539627",2,Online,2025-10-04,14:36:51,1759563411,success
355139085097258,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085097282,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085098017,11.545873,104.899327,"11.545873,104.899327",4,Offline,2025-08-04,15:03:28,1754294608,success
355139084612065,11.081295,105.798143,"11.081295,105.798143",4,Offline,2024-11-06,03:57:17,1730840237,success
355139085096797,11.529586,104.93552,"11.529586,104.93552",2,Online,2025-10-04,14:39:18,1759563558,success
355139085089826,13.357637,103.871689,"13.357637,103.871689",4,Offline,2024-12-16,15:04:28,1734336268,success
355139084406781,12.494415,105.122434,"12.494415,105.122434",4,Offline,2025-09-15,13:12:11,1757916731,success
355139085095161,10.636739,103.5018,"10.636739,103.5018",4,Offline,2024-10-28,22:06:56,1730128016,success
355139085094099,11.074624,106.168553,"11.074624,106.168553",4,Offline,2025-08-22,13:48:03,1755845283,success
355139085098082,13.686987,102.56937,"13.686987,102.56937",2,Online,2025-10-04,14:36:42,1759563402,success
355139085096698,13.658926,102.579074,"13.658926,102.579074",4,Offline,2025-08-09,13:11:13,1754719873,success
355139085096862,12.928034,102.497494,"12.928034,102.497494",4,Offline,2024-12-18,17:00:48,1734516048,success
355139085094867,11.553279,104.90193,"11.553279,104.90193",2,Online,2025-10-04,14:37:16,1759563436,success
355139085101886,13.676632,102.56223,"13.676632,102.56223",4,Offline,2025-10-04,08:19:45,1759540785,success
355139084614293,10.625224,103.531265,"10.625224,103.531265",4,Offline,2025-08-31,23:54:29,1756659269,success
355139085095047,10.662141,103.521063,"10.662141,103.521063",2,Online,2025-10-04,14:36:50,1759563410,success
355139085095120,10.718121,103.616621,"10.718121,103.616621",4,Offline,2024-08-01,04:53:49,1722462829,success
355139085095641,11.592646,104.814176,"11.592646,104.814176",2,Online,2025-10-04,14:37:51,1759563471,success
355139084614442,10.618872,103.50105,"10.618872,103.50105",4,Offline,2024-08-03,13:40:13,1722667213,success
355139085094024,10.625145,103.517717,"10.625145,103.517717",4,Offline,2025-07-31,23:44:12,1753980252,success
355139085096656,13.676527,102.562113,"13.676527,102.562113",4,Offline,2025-10-04,08:17:00,1759540620,success
355139085094834,13.676783,102.562122,"13.676783,102.562122",4,Offline,2025-08-07,20:23:51,1754573031,success
355139085095419,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139084614970,11.594662,104.859518,"11.594662,104.859518",4,Offline,2025-08-13,10:54:01,1755057241,success
355139085095583,12.931345,102.503713,"12.931345,102.503713",4,Offline,2025-10-04,09:40:15,1759545615,success
355139085096995,11.561768,104.90823,"11.561768,104.90823",4,Offline,2024-08-01,05:21:49,1722464509,success
355139085094883,10.624387,103.550001,"10.624387,103.550001",4,Offline,2025-08-15,15:18:47,1755245927,success
355139084612248,11.212488,104.693667,"11.212488,104.693667",4,Offline,2025-01-03,16:09:14,1735895354,success
355139085094453,12.525469,103.922588,"12.525469,103.922588",4,Offline,2024-08-03,00:45:38,1722620738,success
355139085097670,12.933772,102.501843,"12.933772,102.501843",4,Offline,2025-06-25,12:24:24,1750829064,success
355139085097597,11.795512,105.502017,"11.795512,105.502017",4,Offline,2024-09-09,10:43:34,1725853414,success
355139085094792,13.672287,102.558684,"13.672287,102.558684",4,Offline,2024-12-23,06:43:27,1734911007,success
355139085095294,11.529351,104.845997,"11.529351,104.845997",4,Offline,2024-10-13,08:04:18,1728781458,success
355139085101647,13.654383,102.565574,"13.654383,102.565574",4,Offline,2024-08-02,16:48:50,1722592130,success
355139085097191,10.583123,103.767959,"10.583123,103.767959",4,Offline,2024-08-03,10:03:41,1722654221,success
355139085097001,11.11201,105.34936,"11.11201,105.34936",4,Offline,2024-08-01,03:14:39,1722456879,success
355139085094818,13.362443,103.856312,"13.362443,103.856312",4,Offline,2024-08-03,08:03:03,1722646983,success
355139085095781,10.624553,103.535088,"10.624553,103.535088",4,Offline,2024-08-02,20:15:41,1722604541,success
355139085094511,13.676614,102.562156,"13.676614,102.562156",4,Offline,2025-07-18,08:28:02,1752802082,success
355139085097142,11.562198,104.914023,"11.562198,104.914023",4,Offline,2025-02-06,08:17:39,1738804659,success
355139085101407,12.928778,102.498753,"12.928778,102.498753",4,Offline,2024-08-11,18:43:31,1723376611,success
355139085095856,13.201907,103.199913,"13.201907,103.199913",2,Online,2025-10-04,14:37:04,1759563424,success
355139085101225,13.670145,102.556949,"13.670145,102.556949",4,Offline,2025-08-05,18:08:45,1754392125,success
355139085095773,13.671068,102.557773,"13.671068,102.557773",4,Offline,2024-08-09,17:36:18,1723199778,success
355139085097910,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139085101175,11.595125,104.909629,"11.595125,104.909629",4,Offline,2024-08-01,04:22:19,1722460939,success
355139085097704,11.531024,104.896777,"11.531024,104.896777",4,Offline,2024-08-01,03:00:51,1722456051,success
355139085094727,11.551903,104.871879,"11.551903,104.871879",4,Offline,2024-07-26,15:24:56,1721982296,success
355139085096789,11.521093,104.91843,"11.521093,104.91843",4,Offline,2024-10-02,23:38:27,1727887107,success
355139085094586,13.509568,104.069773,"13.509568,104.069773",4,Offline,2024-08-09,15:19:43,1723191583,success
355139085097050,11.534014,104.799454,"11.534014,104.799454",4,Offline,2024-08-01,05:35:28,1722465328,success
355139085096581,10.623617,103.532988,"10.623617,103.532988",4,Offline,2024-07-25,16:25:04,1721899504,success
355139085094008,12.180562,105.10599,"12.180562,105.10599",2,Online,2025-10-04,14:36:31,1759563391,success
355139085097027,12.93316,102.493546,"12.93316,102.493546",4,Offline,2025-01-31,01:48:25,1738262905,success
355139085095971,13.659834,102.549873,"13.659834,102.549873",4,Offline,2024-09-10,07:05:18,1725926718,success
355139085094685,13.660531,102.579048,"13.660531,102.579048",4,Offline,2025-10-04,05:44:58,1759531498,success
355139084614939,10.615353,103.550999,"10.615353,103.550999",4,Offline,2024-08-01,01:56:58,1722452218,success
355139085095401,11.539407,104.907838,"11.539407,104.907838",2,Online,2025-10-04,14:38:14,1759563494,success
355139085094974,10.624723,103.564633,"10.624723,103.564633",2,Online,2025-10-04,14:36:06,1759563366,success
355139085101829,11.5341,104.916016,"11.5341,104.916016",2,Online,2025-10-04,14:38:04,1759563484,success
355139085094057,11.562573,104.878462,"11.562573,104.878462",4,Offline,2024-09-20,13:51:47,1726815107,success
355139085095179,10.620296,103.531907,"10.620296,103.531907",4,Offline,2024-08-03,17:08:34,1722679714,success
355139085101613,11.545722,104.899115,"11.545722,104.899115",4,Offline,2025-03-26,17:36:00,1742985360,success
355139085095146,11.525755,104.88215,"11.525755,104.88215",2,Online,2025-10-04,14:39:17,1759563557,success
355139085094065,11.479746,104.945673,"11.479746,104.945673",4,Offline,2025-07-14,15:24:12,1752481452,success
355139084614657,10.579452,103.557328,"10.579452,103.557328",4,Offline,2025-10-04,14:03:21,1759561401,success
355139084611885,10.589978,103.539404,"10.589978,103.539404",2,Online,2025-10-04,14:37:27,1759563447,success
355139085094370,10.638948,103.554819,"10.638948,103.554819",2,Online,2025-10-04,14:38:30,1759563510,success
355139085095005,11.537743,104.794112,"11.537743,104.794112",2,Online,2025-10-04,14:38:20,1759563500,success
355139085096680,10.603738,103.538514,"10.603738,103.538514",4,Offline,2024-12-19,19:27:53,1734611273,success
355139085095476,11.572439,104.923259,"11.572439,104.923259",2,Online,2025-10-04,14:39:07,1759563547,success
355139085094719,13.359324,103.882557,"13.359324,103.882557",4,Offline,2024-07-24,10:10:43,1721790643,success
355139085094404,11.970843,105.442631,"11.970843,105.442631",2,Online,2025-10-04,14:37:55,1759563475,success
355139084614681,11.50613,104.667679,"11.50613,104.667679",2,Online,2025-10-04,14:37:59,1759563479,success
355139085095989,11.54581,104.899227,"11.54581,104.899227",4,Offline,2025-02-07,20:22:01,1738934521,success
355139085097589,11.616332,104.821114,"11.616332,104.821114",2,Online,2025-10-04,14:37:10,1759563430,success
355139085095393,11.594507,104.903449,"11.594507,104.903449",2,Online,2025-10-04,14:36:27,1759563387,success
355139085094735,11.571633,104.919,"11.571633,104.919",2,Online,2025-10-04,14:38:33,1759563513,success
355139085094420,13.6736,102.574247,"13.6736,102.574247",4,Offline,2025-08-03,18:11:13,1754219473,success
355139085094438,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355139084611075,11.59443,104.86022,"11.59443,104.86022",4,Offline,2024-10-25,16:42:12,1729849332,success
355139085097423,10.635362,103.555959,"10.635362,103.555959",4,Offline,2025-10-04,14:11:42,1759561902,success
355139085093984,13.352727,103.871045,"13.352727,103.871045",4,Offline,2025-03-01,03:17:10,1740773830,success
355139085096607,11.445488,104.80394,"11.445488,104.80394",2,Online,2025-10-04,14:37:29,1759563449,success
355139085094107,11.551533,104.902074,"11.551533,104.902074",2,Online,2025-10-04,14:39:21,1759563561,success
355139085094032,11.537274,104.883191,"11.537274,104.883191",4,Offline,2024-07-23,09:12:21,1721700741,success
355139085095849,10.633884,103.528055,"10.633884,103.528055",4,Offline,2025-05-16,14:41:14,1747381274,success
355139085095211,11.765732,105.936935,"11.765732,105.936935",2,Online,2025-10-04,14:39:22,1759563562,success
355139085095427,11.512982,104.856075,"11.512982,104.856075",4,Offline,2025-10-04,12:30:08,1759555808,success
355139084414447,10.620408,103.521924,"10.620408,103.521924",2,Online,2025-10-04,14:36:24,1759563384,success
355139085094180,12.248553,104.674078,"12.248553,104.674078",2,Online,2025-10-04,14:37:14,1759563434,success
355139085094701,11.545696,104.899153,"11.545696,104.899153",4,Offline,2025-07-31,17:42:28,1753958548,success
355139085095070,10.640915,103.545599,"10.640915,103.545599",4,Offline,2025-10-04,14:18:13,1759562293,success
355139085094958,10.61294,103.515217,"10.61294,103.515217",4,Offline,2025-10-04,14:20:43,1759562443,success
355139085096979,13.676259,102.561799,"13.676259,102.561799",4,Offline,2025-10-04,09:53:43,1759546423,success
355139085094875,11.563327,104.850086,"11.563327,104.850086",2,Online,2025-10-04,14:37:11,1759563431,success
355139085095575,10.618282,103.521844,"10.618282,103.521844",4,Offline,2025-06-22,01:02:19,1750528939,success
355139085094925,11.545784,104.899177,"11.545784,104.899177",4,Offline,2025-06-16,15:50:11,1750063811,success
355139085094610,13.668348,102.604394,"13.668348,102.604394",4,Offline,2025-10-03,22:24:49,1759505089,success
355139085095880,11.545962,104.899073,"11.545962,104.899073",4,Offline,2025-02-22,17:46:55,1740221215,success
355139085097399,11.520493,104.918828,"11.520493,104.918828",4,Offline,2025-03-22,14:25:34,1742628334,success
355139085093141,11.074127,106.15471,"11.074127,106.15471",2,Online,2025-10-04,14:37:37,1759563457,success
355139085095039,11.38882,105.801309,"11.38882,105.801309",2,Online,2025-10-04,14:39:19,1759563559,success
355139085090501,11.991198,105.461088,"11.991198,105.461088",4,Offline,2024-12-28,06:10:37,1735341037,success
355139085094693,10.57822,103.565815,"10.57822,103.565815",4,Offline,2025-02-13,13:27:40,1739428060,success
355139085101282,10.617877,103.505276,"10.617877,103.505276",4,Offline,2025-10-04,14:21:09,1759562469,success
355139085096615,11.497692,104.75454,"11.497692,104.75454",2,Online,2025-10-04,14:36:29,1759563389,success
355139085095484,10.576369,103.550298,"10.576369,103.550298",2,Online,2025-10-04,14:38:03,1759563483,success
355139085094073,12.012164,105.468697,"12.012164,105.468697",4,Offline,2025-08-01,05:18:35,1754000315,success
355139085095666,12.931609,102.504042,"12.931609,102.504042",4,Offline,2025-10-04,14:19:01,1759562341,success
355139085100870,11.53961,104.843449,"11.53961,104.843449",4,Offline,2025-01-18,22:30:53,1737214253,success
355139084608121,11.509013,104.713047,"11.509013,104.713047",2,Online,2025-10-04,14:38:18,1759563498,success
355139085079397,10.633865,103.527837,"10.633865,103.527837",4,Offline,2025-02-11,11:54:21,1739249661,success
355139085097357,11.594719,104.860184,"11.594719,104.860184",4,Offline,2025-08-01,01:44:53,1753987493,success
355139085097340,13.644738,102.590378,"13.644738,102.590378",4,Offline,2025-08-04,11:11:08,1754280668,success
355139085095617,11.538675,104.935823,"11.538675,104.935823",2,Online,2025-10-04,14:38:26,1759563506,success
355139085094842,10.610952,103.53819,"10.610952,103.53819",4,Offline,2025-05-24,22:26:21,1748100381,success
355139085094347,10.622421,103.52562,"10.622421,103.52562",4,Offline,2025-10-04,14:16:53,1759562213,success
355139084612099,11.040663,106.116094,"11.040663,106.116094",2,Online,2025-10-04,14:34:53,1759563293,success
355139085096243,13.636967,102.59046,"13.636967,102.59046",2,Online,2025-10-04,14:36:54,1759563414,success
355139084614889,11.506582,104.890822,"11.506582,104.890822",4,Offline,2024-11-17,14:44:22,1731829462,success
355139085096631,11.767358,105.025233,"11.767358,105.025233",2,Online,2025-10-04,14:38:42,1759563522,success
355139085096599,11.556329,104.885201,"11.556329,104.885201",2,Online,2025-10-04,14:38:18,1759563498,success
355139085094222,11.537506,104.901512,"11.537506,104.901512",4,Offline,2024-10-04,17:42:28,1728038548,success
355139085094198,11.55152,104.882442,"11.55152,104.882442",2,Online,2025-10-04,14:36:42,1759563402,success
355139085094941,13.084738,103.226634,"13.084738,103.226634",2,Online,2025-10-04,14:37:51,1759563471,success
355139085095823,11.588209,102.982409,"11.588209,102.982409",4,Offline,2025-08-08,07:30:57,1754613057,success
355139085093802,11.546329,104.902985,"11.546329,104.902985",2,Online,2025-10-04,14:39:22,1759563562,success
355139085094628,11.589623,104.905792,"11.589623,104.905792",4,Offline,2025-08-01,01:09:26,1753985366,success
355139085094545,10.610222,103.52416,"10.610222,103.52416",2,Online,2025-10-04,14:38:07,1759563487,success
355139085097936,13.66204,102.588849,"13.66204,102.588849",2,Online,2025-10-04,14:38:50,1759563530,success
355139085095492,11.571518,104.916848,"11.571518,104.916848",2,Online,2025-10-04,14:39:07,1759563547,success
355139085095898,11.560639,104.890635,"11.560639,104.890635",4,Offline,2025-06-14,15:01:53,1749888113,success
355139085097332,13.682718,102.564675,"13.682718,102.564675",4,Offline,2024-07-29,06:28:15,1722209295,success
355139085101266,13.706708,102.611,"13.706708,102.611",2,Online,2025-10-04,14:35:10,1759563310,success
355139085097571,10.623317,103.529059,"10.623317,103.529059",2,Online,2025-10-04,14:38:19,1759563499,success
355139085094248,11.066465,105.360533,"11.066465,105.360533",4,Offline,2025-04-16,21:08:19,1744812499,success
355139084606380,11.490832,104.945138,"11.490832,104.945138",2,Online,2025-10-04,14:37:29,1759563449,success
355139085094255,10.973013,104.777282,"10.973013,104.777282",4,Offline,2024-10-11,20:46:17,1728654377,success
355139084616348,11.454221,104.932706,"11.454221,104.932706",4,Offline,2025-01-24,13:04:42,1737698682,success
355139085093927,11.594818,104.860123,"11.594818,104.860123",4,Offline,2025-09-02,13:55:37,1756796137,success
